10,101.22,0,0,0,0,0,0,0
11,1730.98,23.38,0,0,0,8,0,0
12,1784.12,30.1,0,0,0,8,0,0
13,1658.65,12.75,0,0,0,8,0,0
14,1587.53,11.52,0,5,0,8,0,0
17,918.67,10.25,0,0,0,8,0,0
18,857.6,12.55,0,8,0,8,0,0
19,879.43,5.88,0,0,0,8,0,0
2,609.6,0,0,0,0,0,0,0
20,662.65,0.58,0,0,0,8,0,0
21,218.12,0,0,0,0,8,0,0
22,81.08,0,0,0,0,0,0,0
23,55.17,0,0,0,0,0,0,0
3,2039.38,0.62,0,0,0,8,0,0
6,2150.45,5.3,0,0,0,8,0,0
7,2008.98,7.97,0,0,0,8,0,0
