10,0,0,0,0,0,8,0,0
11,68.35,0,0,0,0,8,0,0
12,74.22,0,0,0,0,8,0,0
13,73.8,0,0,0,0,8,0,0
14,64.12,0,0,0,0,8,0,0
17,74.87,0,0,0,0,8,0,0
18,77.28,0,0,0,0,8,0,0
19,67.15,0,0,0,0,8,0,0
2,0,0,0,0,0,8,0,0
20,67.9,0,0,0,0,8,0,0
21,62.45,0,0,0,0,8,0,0
22,47.3,0,0,0,0,8,0,0
23,67.9,0,0,0,0,8,0,0
3,43.93,0,0,0,0,8,0,0
6,71.28,0,0,0,0,8,0,0
7,68.88,0,0,0,0,8,0,0
